Token,Short Name,Series,Company Name,Tick Size,Lot Size,Scrip Code,Scrip ID,Scrip Name,Issue Price,Face Value,ISIN,52 Weeks High,52 Weeks Low,Life Time High,Life Time Low,Exchange Code
939036,ICLF06,DR,ICL FINCORP 12.00 12DEC25,1281.6,1,939036,12ICFL25,ICL FINCORP 12.00 12DEC25,854.4,1000,INE01CY077F8,0,0,0,0,12ICFL25
939038,ICLF07,DR,ICL FINCORP 12.50 14DEC26,1294.8,1,939038,125ICFL26,ICL FINCORP 12.50 14DEC26,863.2,1000,INE01CY077J0,0,0,0,0,125ICFL26
939040,ICLF08,DR,ICL FINCORP 11.75 12DEC25,1225.2,1,939040,1175ICLF25,ICL FINCORP 11.75 12DEC25,816.8,1000,INE01CY077I2,0,0,0,0,1175ICLF25
939042,ICLF09,DR,ICL FINCORP 12.25 14DEC26,1206.21,1,939042,1225ICLF26,ICL FINCORP 12.25 14DEC26,804.15,1000,INE01CY077C5,0,0,0,0,1225ICLF26
939044,ICLF10,DR,0% ICL FINCORP LTD. AUG 29,1301.13,1,939044,ICLFLZC29,0% ICL FINCORP LTD. AUG 29,867.43,1000,INE01CY077K8,0,0,0,0,ICLFLZC29
542935,ICLORG,C,ICL ORGANIC DAIRY PROD LTD,41.69,1,542935,ICLORGANIC,ICL ORGANIC DAIRY PROD LTD,37.73,10,INE0AU701018,72.4,32.91,72.4,8.8,ICLORGANIC
523770,ICNET,C,INTEGRATED DIGITAL INFO SERVIC,1.54,1,523770,IDISL,INTEGRATED DIGITAL INFO SERVIC,1.4,10,INE762G01014,6.6,1.34,98.33,0.7,IDISL
543956,ICPRNI,DR,ICICI Prudential Nifty 200 ETF,26.67,1,543956,QUAL30IETF,ICICI Prudential Nifty 200 ETF,17.78,10,INF109KC18V5,24.4,16.06,24.4,15.73,QUAL30IETF
532835,ICRLIM,DR,ICRA LIMITED,8632.7,1,532835,ICRA,ICRA LIMITED,5755.2,10,INE725G01011,7700,4990,7700,320,ICRA
531524,ICSA,C,ICSA (INDIA) LIMITED,0.59,1,531524,ICSA,ICSA (INDIA) LIMITED,0.55,2,INE306B01029,2.04,0.57,648.8,0.25,ICSA
534734,ICVCHE,C,RAM MINERALS AND CHEMICALS LTD,0.5,1,534734,RMCHEM,RAM MINERALS AND CHEMICALS LTD,0.49,1,INE174N01026,0.64,0.49,59,0.3,RMCHEM
534733,ICVSTE,C,AERPACE INDUSTRIES LIMITED,53.85,1,534733,AERPACE,AERPACE INDUSTRIES LIMITED,51.75,1,INE175N01023,60,2.74,60,0.28,AERPACE
532235,IDBBAN,DR,NA,0,1,532235,,NA,0,10,INE307A01011,0,0,83.7,11.67,
533719,IDBGOL,DR,LIC MF Gold ETF,8586.8,1,533719,LICMFGOLD,LIC MF Gold ETF,5724.53,100,INF397L01554,7237,5455,7237,2323,LICMFGOLD
500116,IDBI,DR,IDBI BANK LIMITED,97.62,1,500116,IDBI,IDBI BANK LIMITED,65.08,10,INE008A01015,107.98,59.62,202.25,13.95,IDBI
951066,IDBND2,DR,IDBI BANK SR-II 10.75 FV10LAC,1248001.2,1,951066,IDBI17OCT14,IDBI BANK SR-II 10.75 FV10LAC,832000.8,100000,INE008A08U84,1050000,780000,1088000,780000,IDBI17OCT14
526259,IDECAR,DR,IDEAL CARPETS,3.72,1,526259,IDEALCAR,IDEAL CARPETS,2.48,10,INE710C01012,9.5,3,23,0.6,IDEALCAR
532822,IDECEL,DR,VODAFONE IDEA LIMITED,8.94,1,532822,IDEA,VODAFONE IDEA LIMITED,7.32,10,INE669E01016,19.15,8.08,70.69,2.61,IDEA
531424,IDEHOT,DR,IDEAL HOTELS & INDUS,4.41,1,531424,,IDEAL HOTELS & INDUS,3.99,10,,10.9,2.3,27,2,
531328,IDEOPT,C,KRETTO SYSCON LIMITED,1.35,1,531328,KRETTOSYS,KRETTO SYSCON LIMITED,1.31,1,INE128R01023,1.31,0.92,14.59,0.06,KRETTOSYS
750913,IDERE1,C,KRETTO SYSCON LIMITED RE,0.26,1,750913,KRETTO-RE,KRETTO SYSCON LIMITED RE,0.12,10,INE128R20015,0,0,0,0,KRETTO-RE
530297,IDESPA,DR,IDEA SPACE SOLUTIONS LTD.,0,1,530297,,IDEA SPACE SOLUTIONS LTD.,0,10,INE311B01011,0,0,203,4.2,
543932,IDETEC,DR,IDEAFORGE TECHNOLOGY LIMITED,758.4,1,543932,IDEAFORGE,IDEAFORGE TECHNOLOGY LIMITED,505.6,10,INE349Y01013,885.65,618.05,1344,618.05,IDEAFORGE
961735,IDFB09,DR,IDFC 8.7% TR2 SR1 BD 21MR22,6479.94,1,961735,87IDFCBFBL,IDFC 8.7% TR2 SR1 BD 21MR22,4319.96,5000,INE092T08CM5,5399.95,5000,5460.1,4540.25,87IDFCBFBL
961736,IDFB10,DR,IDFC TR2 SR2 8.7% BD 21MR22,13722,1,961736,870IDFCFBL,IDFC TR2 SR2 8.7% BD 21MR22,9148,5000,INE092T08CN3,11499,10501.06,11499,6000,870IDFCFBL
961720,IDFB11,DR,IDFC 9% CUMM SR 2  BD 30DC21,13994.4,1,961720,IDFCFBLD1J,IDFC 9% CUMM SR 2  BD 30DC21,9329.6,5000,INE092T08CL7,11687.35,10820,11687.35,6000,IDFCFBLD1J
539437,IDFBAN,DR,IDFC FIRST BANK LIMITED,74.85,1,539437,IDFCFIRSTB,IDFC FIRST BANK LIMITED,61.25,10,INE092T01019,92.33,65.79,100.74,17.75,IDFCFIRSTB
532659,IDFC,DR,IDFC LIMITED,118.8,1,532659,IDFC,IDFC LIMITED,97.2,10,INE043D01016,129.65,104.55,235,13.4,IDFC
961694,IDFCB1,DR,IDFC LTD  SR-1  8 BD 12NV20,6432,1,961694,IDFCFBLD1A,IDFC LTD  SR-1  8 BD 12NV20,4288,10,INE092T08CC6,5400,4556,12437.1,4005,IDFCFBLD1A
961695,IDFCB2,DR,IDFC LTD SR-2 BD 12NV20,12823.23,1,961695,IDFCFBLD1B,IDFC LTD SR-2 BD 12NV20,8548.83,5000,INE092T08CD4,10710,8505,10710,5000,IDFCFBLD1B
961696,IDFCB3,DR,IDFC LTD SR-3  7.5 BD 12NV20,6390,1,961696,IDFCFBLD1C,IDFC LTD SR-3  7.5 BD 12NV20,4260,5000,INE092T08CE2,5375,4750.01,5375,4160,IDFCFBLD1C
961697,IDFCB4,DR,IDFC LTD SR-4 BD 12NV20,12217.2,1,961697,IDFCFBLD1D,IDFC LTD SR-4 BD 12NV20,8144.8,5000,INE092T08CF9,10300,8935,10300,5011,IDFCFBLD1D
961699,IDFCB5,DR,IDFC 8% BD 21FB21,6396.66,1,961699,IDFCFBLD1E,IDFC 8% BD 21FB21,4264.44,5000,INE092T08CG7,5408,4510.01,5499,4420.2,IDFCFBLD1E
961700,IDFCB6,DR,IDFC 8% CUMM BD 21FB21,12910.8,1,961700,IDFCFBLD1F,IDFC 8% CUMM BD 21FB21,8607.2,5000,INE092T08CH5,11000,9450,11000,6000,IDFCFBLD1F
961709,IDFCB7,DR,IDFC TR3 SR 1 8.25% BD 30MR21,6420,1,961709,IDFCFBLD1G,IDFC TR3 SR 1 8.25% BD 30MR21,4280,5000,INE092T08CI3,5350,5000,5350,4400,IDFCFBLD1G
961710,IDFCB8,DR,IDFC 8.25% CUMM SR 2 BD 30MR21,13098,1,961710,IDFCFBLD1H,IDFC 8.25% CUMM SR 2 BD 30MR21,8732,5000,INE092T08CJ1,11892.99,9300,11892.99,6000,IDFCFBLD1H
961719,IDFCB9,DR,IDFC SR 1 9% BD 30DC21,6498,1,961719,IDFCFBLD1I,IDFC SR 1 9% BD 30DC21,4332,5000,INE092T08CK9,5440,5050,12441.6,4200,IDFCFBLD1I
535848,IDFF01,DR,IDFC FTP S23 REG PLN GR 28JL15,11,1,535848,IDFCFTPR23G,IDFC FTP S23 REG PLN GR 28JL15,9,10,INF194K011S2,0,0,0,0,IDFCFTPR23G
540154,IDFSEN,DR,IDFC SENSEX ETF,1030.42,1,540154,IDFSENSEXE,IDFC SENSEX ETF,686.95,10,INF194KA1T91,990,615,990,248.92,IDFSENSEXE
961745,IDFT3A,DR,IDFC SR 1  8.43% BD 31MR22,6360,1,961745,843IDFCFBLL,IDFC SR 1  8.43% BD 31MR22,4240,5000,INE092T08CO1,5350.05,5011,5498,4202,843IDFCFBLL
961746,IDFT3B,DR,IDFC 8.43% CUMM SR 2 BD 31MR22,13290,1,961746,843IDFCFBL,IDFC 8.43% CUMM SR 2 BD 31MR22,8860,5000,INE092T08CP8,11700,10320,11700,6000,843IDFCFBL
531840,IECSOF,C,IEC EDUCATION LIMITED,14.24,1,531840,IECEDU,IEC EDUCATION LIMITED,13.7,10,INE172B01017,13.7,1.69,269.65,1.13,IECEDU
507438,IFBAGR,DR,IFB AGRO INDUSTRIES LTD,569.35,1,507438,IFBAGRO,IFB AGRO INDUSTRIES LTD,515.15,10,INE076C01018,652.5,390.25,938.9,1.65,IFBAGRO
505726,IFBIND,DR,IFB INDUSTRIES LIMITED,2623.35,1,505726,IFBIND,IFB INDUSTRIES LIMITED,1748.95,10,INE559A01017,2359,851,2359,0.7,IFBIND
972656,IFC11C,DR,IFCI LTD SR I OP I 10.5 01AG21,13350,1,972656,IFCI010811C,IFCI LTD SR I OP I 10.5 01AG21,8900,10000,INE039A09NJ7,11125,9605,12444,9050,IFCI010811C
972654,IFC12C,DR,IFCI SR I OPT II 10.5% 01AG21,32040.12,1,972654,IFCI010811,IFCI SR I OPT II 10.5% 01AG21,21360.08,10000,INE039A09NK5,27198,23505,27198,9205,IFCI010811
972660,IFCBON,DR,IFCI LTD OPT  I  8% 31JN21,6372.22,1,972660,IFCI310111A,IFCI LTD OPT  I  8% 31JN21,4248.16,5000,INE039A09MT8,5499,4100.11,6000,4100.11,IFCI310111A
500106,IFCI,DR,IFCI LIMITED,64.12,1,500106,IFCI,IFCI LIMITED,42.76,10,INE039A01010,91.39,20.42,121.2,2.65,IFCI
972655,IFCIB2,DR,10.75% IFCI Limited Aug 26,45719.98,1,972655,1075IFCI26,10.75% IFCI Limited Aug 26,30480,10000,INE039A09NM1,38800,33500,38800,9605,1075IFCI26
972657,IFCIBD,DR,10.75% IFCI Limited Aug 26,12360,1,972657,1075IFC26A,10.75% IFCI Limited Aug 26,8240,10000,INE039A09NL3,11195,10051,12800,8050,1075IFC26A
972688,IFCIS3,DR,IFCI SR III OP I 10.6% 31OT21,30336,1,972688,IFCI311011A,IFCI SR III OP I 10.6% 31OT21,20224,10000,INE039A09NT6,26999,22005,26999,10000,IFCI311011A
972713,IFCIS4,DR,IFCI SR IV OP I  9.09% 15FB22,14172.67,1,972713,IFCI150212A,IFCI SR IV OP I  9.09% 15FB22,9448.45,5000,INE039A09OE6,11825,9951,11825,5000,IFCI150212A
972704,IFCIT3,DR,IFCI LTD OP I 8.5% BD 12DC21,13356.09,1,972704,IFCI121211A,IFCI LTD OP I 8.5% BD 12DC21,8904.07,5000,INE039A09NX8,11400.8,10081.01,11400.8,6000,IFCI121211A
972705,IFCIT4,DR,IFCI LTD OP II 8.5% BD 12DC21,6386.59,1,972705,IFCI121211B,IFCI LTD OP II 8.5% BD 12DC21,4257.73,5000,INE039A09NY6,5645.05,4301,5645.05,4301,IFCI121211B
972706,IFCIT5,DR,8.75% IFCI Limited Dec 26,17130,1,972706,875IFCI26A,8.75% IFCI Limited Dec 26,11420,5000,INE039A09NZ3,14275,10798,14275,6000,875IFCI26A
947841,IFCIT6,DR,8.75% IFCI Limited Dec 26,6000,1,947841,875IFCI26,8.75% IFCI Limited Dec 26,4000,5000,INE039A09OA4,5250,4751,5300,4402,875IFCI26
972722,IFCN01,DR,8.72% IFCI Limited Mar 27,5976,1,972722,872IFCI27D,8.72% IFCI Limited Mar 27,3984,5000,INE039A09OX6,5400,4401,5480,4000,872IFCI27D
972720,IFCN02,DR,8.5% IFCI Limited Mar 24,6480,1,972720,85IFCI24B,8.5% IFCI Limited Mar 24,4320,5000,INE039A09OV0,5400,4656,5450,4011,85IFCI24B
972721,IFCN03,DR,8.72% IFCI Limited Mar 27,15000,1,972721,872IFCI27,8.72% IFCI Limited Mar 27,10000,5000,INE039A09OW8,13808.13,10511,13808.13,6000,872IFCI27
972719,IFCN04,DR,8.5% IFCI Limited Mar 24,15495.87,1,972719,85IFCI24A,8.5% IFCI Limited Mar 24,10330.59,5000,INE039A09OU2,13300,10803.01,13398,6000,85IFCI24A
935319,IFCN10,DR,IFCI SR-V 01DC21 FV1000,2312.4,1,935319,0IFCI21E,IFCI SR-V 01DC21 FV1000,1541.6,1000,INE039A07793,1929,1725,1950,952,0IFCI21E
935321,IFCN11,DR,9.9% IFCI Limited Dec 24,1296,1,935321,99IFCI24,9.9% IFCI Limited Dec 24,864,1000,INE039A07801,1092,990.1,1269,891.11,99IFCI24
935323,IFCN12,DR,0% IFCI Limited Dec 24,3030.42,1,935323,IFCIZC24,0% IFCI Limited Dec 24,2020.28,1000,INE039A07819,2799,2160,2799,950,IFCIZC24
935347,IFCN13,DR,IFCI SR-I 9.35 13FB20 FVRS1000,1266.01,1,935347,935IFCI20,IFCI SR-I 9.35 13FB20 FVRS1000,844.01,1000,INE039A07827,1093,950,1100,925,935IFCI20
935349,IFCN14,DR,IFCI SR-II 13FB20 FVRS1000,1503.6,1,935349,0IFCI20,IFCI SR-II 13FB20 FVRS1000,1002.4,1000,INE039A07835,1492.95,1250,1492.95,975,0IFCI20
935351,IFCN15,DR,9.4% IFCI Limited Feb 25,1257.6,1,935351,94IFCI25,9.4% IFCI Limited Feb 25,838.4,1000,INE039A07843,1089.11,981,1200,808,94IFCI25
935353,IFCN16,DR,0% IFCI Limited Feb 25,2909.4,1,935353,IFCIZC25,0% IFCI Limited Feb 25,1939.6,1000,INE039A07850,2424.5,2005.4,2424.5,984,IFCIZC25
972608,IFCN17,DR,IFCI S1 OP1 7.85 15SP20 FV5000,6378.9,1,972608,IFCI150910A,IFCI S1 OP1 7.85 15SP20 FV5000,4252.6,5000,INE039A08114,4990,3500,6000,3500,IFCI150910A
972611,IFCN18,DR,IFCI S1 OP4 7.95 15SP20 FV5000,12614.19,1,972611,IFCI150910D,IFCI S1 OP4 7.95 15SP20 FV5000,8409.47,5000,INE039A08148,10518,9150,10518,5000,IFCI150910D
972773,IFCN19,DR,IFCI LTD 9.9 BD 05NV37,31978.8,1,972773,990IFCI37D,IFCI LTD 9.9 BD 05NV37,21319.2,25000,INE039A09PP9,27978.76,25000,27978.76,20500,990IFCI37D
972878,IFCN20,DR,8.76% IFCI Limited Mar 29,1222156.8,1,972878,876IFCI29,8.76% IFCI Limited Mar 29,814771.2,1000000,INE039A09PU9,0,0,0,0,876IFCI29
972770,IFCN21,DR,IFCI LIMITED 58(A) 9.9 05NV22,32748,1,972770,990IFCI22A,IFCI LIMITED 58(A) 9.9 05NV22,21832,1000,INE039A09PM6,27400,25400,27400,25000,990IFCI22A
972575,IFCN24,DR,9.75% IFCI LTD JUL 30,1323410.4,1,972575,975IFCI30A,9.75% IFCI LTD JUL 30,882273.6,1000000,INE039A09MD2,1102842,1000000,1112790,920000,975IFCI30A
972563,IFCN25,DR,9.7% IFCI LTD MAY 30,1200000,1,972563,97IFCI30A,9.7% IFCI LTD MAY 30,800000,1000000,INE039A09LM5,0,0,0,0,97IFCI30A
972580,IFCN26,DR,0% IFCI LTD JUL 36,2666.4,1,972580,IFCI36,0% IFCI LTD JUL 36,1777.6,25000,INE039A09LW4,0,0,0,0,IFCI36
972711,IFCND1,DR,10.7% IFCI Limited Feb 27,11431.2,1,972711,1070IFCI27,10.7% IFCI Limited Feb 27,7620.8,10000,INE039A09OM9,0,0,0,0,1070IFCI27
972661,IFCND2,DR,IFCI LTD OPT  II  8% 31JN21,12792,1,972661,IFCI310111B,IFCI LTD OPT  II  8% 31JN21,8528,5000,INE039A09MU6,10700,9401.2,10700,6000,IFCI310111B
972663,IFCND3,DR,IFCI LTD OPT IV 8.25% 31JN21,13140,1,972663,IFCI310111D,IFCI LTD OPT IV 8.25% 31JN21,8760,5000,INE039A09MW2,10980,9500.05,10980,6000,IFCI310111D
972662,IFCND4,DR,IFCI LTD OPT IV 8.25% 31JN21,6240,1,972662,IFCI310111C,IFCI LTD OPT IV 8.25% 31JN21,4160,5000,INE039A09MV4,5350,4800,6000,4352,IFCI310111C
972609,IFCND5,DR,IFCI SR-I OPII 7.85 LOA 15SP20,12624.79,1,972609,IFCI150910B,IFCI SR-I OPII 7.85 LOA 15SP20,8416.53,5000,INE039A08122,10592.99,8655.01,30958.66,5000,IFCI150910B
935311,IFCND6,DR,IFCI SR-I 9.8 01DC19 FV1000,1296,1,935311,980IFCI19A,IFCI SR-I 9.8 01DC19 FV1000,864,1000,INE039A07751,1087.95,955.55,1134.45,955.55,980IFCI19A
935313,IFCND7,DR,IFCI SR-II 01DC19 FV1000,1883.88,1,935313,0IFCI19B,IFCI SR-II 01DC19 FV1000,1255.92,1000,INE039A07769,1569.9,1385.05,1569.9,980,0IFCI19B
935315,IFCND8,DR,IFCI SR-III 9.4 01DC19 FV1000,1194,1,935315,940IFCI19C,IFCI SR-III 9.4 01DC19 FV1000,796,1000,INE039A07777,1020,923.01,1100,923.01,940IFCI19C
935317,IFCND9,DR,IFCI SR-IV 9.9 01DC21 FV1000,1294.26,1,935317,990IFCI21D,IFCI SR-IV 9.9 01DC21 FV1000,862.84,1000,INE039A07785,1170.11,960.2,1317,901.01,990IFCI21D
972689,IFCS3B,DR,IFCI SR III OP II 10.6% 31OT21,11406,1,972689,IFCI311011B,IFCI SR III OP II 10.6% 31OT21,7604,10000,INE039A09NU4,9505,9505,11940,8500,IFCI311011B
972690,IFCS3C,DR,IFCI SR III OP III 10.5 31OT21,12900,1,972690,IFCI311011C,IFCI SR III OP III 10.5 31OT21,8600,10000,INE039A09NV2,11300.01,10300,11300.01,8620,IFCI311011C
972691,IFCS3D,DR,10.75% IFCI Limited Oct 26,12300,1,972691,1075IFC26,10.75% IFCI Limited Oct 26,8200,10000,INE039A09NW0,11408.98,10098.7,12940,9527,1075IFC26
972714,IFCS4B,DR,IFCI SR IV OP II  9.09% 15FB22,6472.8,1,972714,IFCI150212B,IFCI SR IV OP II  9.09% 15FB22,4315.2,5000,INE039A09OF3,5450,4903.01,5450,4300,IFCI150212B
972715,IFCS4C,DR,9.16% IFCI Limited Feb 27,17855.1,1,972715,916IFCI27,9.16% IFCI Limited Feb 27,11903.4,5000,INE039A09OG1,15300,11501,15300,6000,916IFCI27
972716,IFCS4D,DR,9.16% IFCI Limited Feb 27,6180,1,972716,916IFCI27A,9.16% IFCI Limited Feb 27,4120,5000,INE039A09OH9,5310,4501,5754,4500,916IFCI27A
540774,IFGREF,DR,IFGL REFRACTORIES LTD,671.5,1,540774,IFGLEXPOR,IFGL REFRACTORIES LTD,447.7,10,INE133Y01011,935.5,439.95,935.5,64.1,IFGLEXPOR
540377,IFLENT,C,IFL ENTERPRISES LTD,1.11,1,540377,IFL,IFL ENTERPRISES LTD,1.01,1,INE714U01024,3.24,0.99,10.6,0.17,IFL
934854,IFLND1,DR,INDIA INFO OPT1 12.75% 17SEP18,1200.3,1,934854,1275IIFL18,INDIA INFO OPT1 12.75% 17SEP18,800.2,1000,INE866I08139,1054.98,997.05,1240,991.1,1275IIFL18
934855,IFLND2,DR,INDIA INFO OPT2 12.75% 17SEP18,1225.2,1,934855,1275IIFL18A,INDIA INFO OPT2 12.75% 17SEP18,816.8,1000,INE866I08147,1228.99,994.6,1319.99,920.01,1275IIFL18A
934856,IFLND3,DR,INDIA INFO OPT3 12.75% 17SEP18,2450.4,1,934856,0IIFL18,INDIA INFO OPT3 12.75% 17SEP18,1633.6,1000,INE866I08154,2302,1815.26,2302,961.04,0IIFL18
972789,IFLND4,DR,7.21% India Infra. Fin. Nov 22,1288913.11,1,972789,721IIFCL22A,7.21% India Infra. Fin. Nov 22,859275.41,1000000,INE787H07107,1074094.26,1074094.26,1096364.38,1039176,721IIFCL22A
51031,IFLOFS,DR,ORACLE FINANCIAL SERVICES OFS,0,1,51031,ORACLEFIN,ORACLE FINANCIAL SERVICES OFS,0,5,INE000000031,0,0,0,0,ORACLEFIN
750864,IFLRE1,C,IFL ENTERPRISES LTD RE,0.14,1,750864,IFL-RE,IFL ENTERPRISES LTD RE,0.13,10,INE714U20016,0.39,0.09,0.39,0.09,IFL-RE
522289,IFMIMP,DR,NMS RESOURCES GLOBAL LIMITED,80.2,1,522289,NMSRESRC,NMS RESOURCES GLOBAL LIMITED,72.58,10,INE169F01014,119.46,47.66,119.46,0.5,NMSRESRC
517380,IGAMOT,DR,IGARASHI MOTORS INDIA LIMITED,844,1,517380,IGARASHI,IGARASHI MOTORS INDIA LIMITED,562.7,10,INE188B01013,791.2,406.4,1001.1,4.45,IGARASHI
539449,IGCFOI,DR,IGC INDUSTRIES LIMITED,18.98,1,539449,IGCIL,IGC INDUSTRIES LIMITED,12.66,10,INE099S01016,17.3,13.78,28.12,5.15,IGCIL
500199,IGPETR,DR,IG PETROCHEMICALS LIMITED,662.6,1,500199,IGPL,IG PETROCHEMICALS LIMITED,441.8,10,INE204A01010,725.6,406.65,1017.9,1.9,IGPL
51220,IGTOFS,DR,INDIA GRID TRUST OFS,0,1,51220,INDIGRID,INDIA GRID TRUST OFS,0,10,INE000000220,0,0,0,0,INDIGRID
935016,IHFND1,DR,INDIA INF HOU OP1 NCD12% 2AP20,1176,1,935016,IIFLHFL202,INDIA INF HOU OP1 NCD12% 2AP20,784,1000,INE477L08014,1031.98,842.6,1290,842.6,IIFLHFL202
935018,IHFND2,DR,INDIA INF HOU OP2 NCD 02AP20,2358,1,935018,IFLHFL2020,INDIA INF HOU OP2 NCD 02AP20,1572,1000,INE477L08022,2050,1699,2095,850.6,IFLHFL2020
890192,IHFPP1,DR,SAMMAAN CAPITAL LIMITED PP,80.42,1,890192,SCLPP,SAMMAAN CAPITAL LIMITED PP,53.62,2,IN9148I01010,115.94,52.99,115.94,52.99,SCLPP
961754,IIFC10,DR,7.4% India Infra. Fin. Jan 33,1393.2,1,961754,740IIFCL33,7.4% India Infra. Fin. Jan 33,928.8,1000,INE787H07156,1210,1037.1,1474,871,740IIFCL33
961769,IIFC11,DR,6.86% India Infra. Fin. Mar 23,1266,1,961769,686IIFCL23,6.86% India Infra. Fin. Mar 23,844,1000,INE787H07164,1055,1020,1155,815.01,686IIFCL23
961770,IIFC12,DR,7.02% India Infra. Fin. Mar 28,1274.41,1,961770,702IIFCL28,7.02% India Infra. Fin. Mar 28,849.61,1000,INE787H07172,1070,1025.5,1273.12,805.1,702IIFCL28
961771,IIFC13,DR,7.08% India Infra. Fin. Mar 33,1366.8,1,961771,708IIFCL33,7.08% India Infra. Fin. Mar 33,911.2,1000,INE787H07180,1150,1050,1270,821,708IIFCL33
949470,IIFC15,DR,IIFCL SR7B 8.48 05SP28 FV10LAC,1504793.98,1,949470,848IIFCL28B,IIFCL SR7B 8.48 05SP28 FV10LAC,1003196,1000,INE787H07255,0,0,1288911.88,1099850,848IIFCL28B
961793,IIFC17,DR,8.01% India Infra. Fin. Nov 23,1296,1,961793,801IIFCL23,8.01% India Infra. Fin. Nov 23,864,1000,INE787H07263,1080,1080,1273,1008,801IIFCL23
961794,IIFC18,DR,8.26% India Infra. Fin. Nov 23,1257.75,1,961794,826IIFCL23,8.26% India Infra. Fin. Nov 23,838.51,1000,INE787H07271,1102.9,1008.1,1373,855,826IIFCL23
961795,IIFC19,DR,8.38% India Infra. Fin. Nov 28,1394.4,1,961795,838IIFCL28,8.38% India Infra. Fin. Nov 28,929.6,1000,INE787H07289,1166,1118,1331.27,1000,838IIFCL28
961796,IIFC20,DR,8.63% India Infra. Fin. Nov 28,1428,1,961796,863IIFCL28,8.63% India Infra. Fin. Nov 28,952,1000,INE787H07297,1198.99,1100,1464.82,961,863IIFCL28
961797,IIFC21,DR,8.5% India Infra. Fin. Nov 33,1520.4,1,961797,850IIFCL33,8.5% India Infra. Fin. Nov 33,1013.6,1000,INE787H07305,1491.84,1267,1518,1009,850IIFCL33
961798,IIFC22,DR,8.75% India Infra. Fin. Nov 33,1594.8,1,961798,875IIFCL33,8.75% India Infra. Fin. Nov 33,1063.2,1000,INE787H07313,1349.9,1110.6,1450,980,875IIFCL33
961817,IIFC23,DR,8.41% India Infra. Fin. Jan 24,1253.64,1,961817,841IIFCL24,8.41% India Infra. Fin. Jan 24,835.76,1000,INE787H07321,1104.9,986,1299.9,986,841IIFCL24
961818,IIFC24,DR,8.48% India Infra. Fin. Jan 29,1386,1,961818,848IIFC29A,8.48% India Infra. Fin. Jan 29,924,1000,INE787H07339,1195,1111,1465.9,1060,848IIFC29A
961819,IIFC25,DR,8.66% India Infra. Fin. Jan 34,1539.6,1,961819,866IIFC34B,8.66% India Infra. Fin. Jan 34,1026.4,1000,INE787H07347,1425,1101,1567.5,963,866IIFC34B
961820,IIFC26,DR,8.66% India Infra. Fin. Jan 24,1303.18,1,961820,866IIFCL24C,8.66% India Infra. Fin. Jan 24,868.8,1000,INE787H07354,1101,1002.6,1420,960.25,866IIFCL24C
961821,IIFC27,DR,8.73% India Infra. Fin. Jan 29,1401.6,1,961821,873IIFC29D,8.73% India Infra. Fin. Jan 29,934.4,1000,INE787H07362,1244.99,1100.1,1588,967.5,873IIFC29D
961822,IIFC28,DR,8.91% India Infra. Fin. Jan 34,1570.8,1,961822,891IIFCL34,8.91% India Infra. Fin. Jan 34,1047.2,1000,INE787H07370,1369,1248,1494,990.25,891IIFCL34
961887,IIFC29,DR,8.16% India Infra. Fin. Mar 24,1375.05,1,961887,816IIFCL24,8.16% India Infra. Fin. Mar 24,916.71,1000,INE787H07388,1145.88,1145.88,1145.88,1079.21,816IIFCL24
961889,IIFC30,DR,8.55% India Infra. Fin. Mar 29,1391.35,1,961889,855IIFCL29,8.55% India Infra. Fin. Mar 29,927.57,1000,INE787H07396,1159.46,1072.21,1340,1052,855IIFCL29
961891,IIFC31,DR,8.55% India Infra. Fin. Mar 34,1498.8,1,961891,855IIFCL34,8.55% India Infra. Fin. Mar 34,999.2,1000,INE787H07404,1267,1154.01,1328.36,1053.11,855IIFCL34
961893,IIFC32,DR,8.41% India Infra. Fin. Mar 24,1284.12,1,961893,841IIFC24B,8.41% India Infra. Fin. Mar 24,856.08,1000,INE787H07412,1219.7,1011,1427.02,950.6,841IIFC24B
961895,IIFC33,DR,8.8% India Infra. Fin. Mar 29,1398,1,961895,880IIFCL29,8.8% India Infra. Fin. Mar 29,932,1000,INE787H07420,1248,1112.6,1385.9,968,880IIFCL29
961897,IIFC34,DR,8.8% India Infra. Fin. Mar 34,1518.01,1,961897,880IIFCL34,8.8% India Infra. Fin. Mar 34,1012.01,1000,INE787H07438,1390,1213.04,1494,1003,880IIFCL34
949450,IIFC35,DR,IIFCL SRVIB 8.46 30AG28 FV10L,1545650.28,1,949450,846IIFCL28B,IIFCL SRVIB 8.46 30AG28 FV10L,1030433.52,10000,INE787H07214,1288041.9,1254500,1288041.9,1107202,846IIFCL28B
961705,IIFCL1,DR,IIFCL SR I 8.15% BD 28MR21,1275.6,1,961705,IIFCLBDIS1,IIFCL SR I 8.15% BD 28MR21,850.4,1000,INE787H07016,1069,961.01,1125,894.5,IIFCLBDIS1
961706,IIFCL2,DR,IIFCL SR II 8.15% BD 28MR21,2576.68,1,961706,IIFCLBDIS2,IIFCL SR II 8.15% BD 28MR21,1717.8,1000,INE787H07024,2210.84,1801.05,2210.84,1200,IIFCLBDIS2
961707,IIFCL3,DR,8.3% India Infra. Fin. Mar 26,1224,1,961707,IIFCLBDIS3,8.3% India Infra. Fin. Mar 26,816,1000,INE787H07032,1064,725,1469,725,IIFCLBDIS3
